listing_id,number_of_reviews,reviews_per_month,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
7596934,4,0.84,2015-08-15,2015-09-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0
6832592,15,2.57,2015-07-14,2015-10-18,95.0,10.0,10.0,10.0,10.0,10.0,9.0
3922853,14,1.06,2014-12-03,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0
9475641,0,,,,,,,,,,
8718936,0,,,,,,,,,,
9075558,6,2.95,2015-11-05,2015-12-04,57.0,6.0,5.0,8.0,9.0,8.0,7.0
671828,0,,,,,,,,,,
6660186,16,2.31,2015-06-11,2015-11-25,95.0,10.0,10.0,10.0,10.0,10.0,9.0
716829,1,0.03,2013-04-26,2013-04-26,71.0,10.0,6.0,6.0,4.0,8.0,8.0
3916050,39,2.35,2014-08-25,2015-09-21,86.0,9.0,8.0,9.0,9.0,9.0,8.0
2187906,21,0.96,2014-03-17,2015-12-22,93.0,10.0,9.0,10.0,10.0,9.0,9.0
9091301,3,1.3,2015-10-28,2015-11-23,87.0,9.0,10.0,10.0,10.0,9.0,9.0
9048584,0,,,,,,,,,,
7382368,1,0.32,2015-10-02,2015-10-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5278993,1,0.09,2015-02-11,2015-02-11,100.0,,,,,,
8717758,0,,,,,,,,,,
10299195,0,,,,,,,,,,
7064681,4,0.71,2015-07-19,2015-08-09,90.0,10.0,10.0,10.0,10.0,9.0,10.0
1935439,3,0.16,2014-06-22,2015-10-04,80.0,10.0,8.0,8.0,7.0,10.0,9.0
5931372,12,1.37,2015-04-18,2015-08-28,80.0,9.0,8.0,9.0,9.0,8.0,9.0
1984692,5,0.27,2014-06-20,2015-04-13,100.0,10.0,10.0,10.0,10.0,9.0,10.0
4360604,16,1.67,2015-03-24,2015-11-29,95.0,9.0,9.0,10.0,10.0,9.0,10.0
9712348,0,,,,,,,,,,
7151107,5,0.92,2015-07-26,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7935437,3,0.75,2015-09-07,2015-09-29,100.0,10.0,10.0,9.0,10.0,9.0,10.0
6364753,4,0.6,2015-06-19,2015-06-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7952032,0,,,,,,,,,,
6166307,21,2.68,2015-05-15,2015-12-22,97.0,10.0,10.0,10.0,10.0,9.0,9.0
3282760,0,,,,,,,,,,
6411259,31,4.41,2015-06-08,2015-12-18,94.0,9.0,9.0,10.0,10.0,10.0,9.0
670262,2,0.06,2013-02-08,2014-12-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0
8411663,0,,,,,,,,,,
6926511,7,1.14,2015-07-05,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9908591,2,2.0,2015-12-15,2015-12-15,100.0,,,,,,
5640722,29,3.09,2015-03-29,2015-10-05,99.0,10.0,10.0,10.0,10.0,9.0,10.0
6701018,21,3.07,2015-06-14,2015-12-10,84.0,9.0,9.0,10.0,9.0,7.0,9.0
3653575,26,1.47,2014-07-25,2015-08-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0
7647221,3,1.58,2015-11-09,2015-12-06,93.0,9.0,9.0,10.0,10.0,9.0,9.0
3637180,58,3.26,2014-07-20,2015-12-28,95.0,9.0,10.0,10.0,10.0,9.0,10.0
6215199,7,1.04,2015-06-18,2015-09-07,91.0,9.0,9.0,9.0,9.0,7.0,9.0
714043,36,0.91,2012-10-02,2015-11-13,96.0,10.0,9.0,10.0,10.0,9.0,9.0
3890990,57,3.43,2014-08-24,2015-12-07,91.0,9.0,9.0,10.0,10.0,9.0,9.0
4038347,48,3.01,2014-09-14,2015-12-13,83.0,9.0,8.0,9.0,9.0,9.0,9.0
523883,49,1.16,2012-07-20,2015-12-24,93.0,10.0,10.0,10.0,10.0,9.0,9.0
4111954,11,0.82,2014-11-30,2015-12-31,95.0,10.0,9.0,10.0,10.0,10.0,9.0
4693488,22,1.92,2015-01-26,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0
5127136,43,4.94,2015-04-19,2015-12-29,98.0,10.0,10.0,10.0,10.0,9.0,10.0
7674720,2,0.53,2015-09-13,2015-09-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8028801,14,3.62,2015-09-11,2015-11-29,94.0,10.0,9.0,10.0,10.0,10.0,10.0
9050781,0,,,,,,,,,,
178844,2,1.54,2015-11-27,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8034871,6,1.51,2015-09-08,2015-12-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0
3208330,52,2.73,2014-06-13,2015-10-06,96.0,10.0,10.0,10.0,10.0,9.0,10.0
9492036,0,,,,,,,,,,
4863533,2,0.36,2015-07-21,2015-07-27,90.0,10.0,8.0,10.0,10.0,10.0,9.0
4360485,16,1.54,2015-02-28,2015-12-01,96.0,10.0,9.0,10.0,10.0,10.0,10.0
8194286,1,0.3,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5524847,20,2.26,2015-04-15,2015-12-26,91.0,9.0,10.0,10.0,10.0,9.0,9.0
9236814,0,,,,,,,,,,
8483744,1,1.0,2015-12-22,2015-12-22,80.0,10.0,10.0,10.0,10.0,10.0,10.0
609421,2,0.12,2014-08-10,2015-06-15,90.0,8.0,10.0,10.0,10.0,9.0,9.0
3543247,58,4.0,2014-10-27,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4567243,2,0.16,2015-01-03,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
749758,13,0.4,2013-05-13,2015-11-28,85.0,9.0,9.0,10.0,10.0,9.0,9.0
4854767,19,1.52,2014-12-25,2015-12-23,93.0,9.0,9.0,10.0,10.0,10.0,9.0
8129537,0,,,,,,,,,,
5014835,2,0.23,2015-04-22,2015-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0
421168,209,4.91,2012-07-06,2015-12-18,96.0,10.0,10.0,10.0,10.0,9.0,10.0
58503,76,4.91,2014-09-28,2015-11-23,94.0,9.0,9.0,10.0,10.0,10.0,9.0
7881802,4,1.19,2015-09-26,2015-11-16,85.0,9.0,9.0,9.0,9.0,10.0,9.0
9562586,0,,,,,,,,,,
10340165,0,,,,,,,,,,
370361,113,2.47,2012-04-02,2015-12-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3753645,0,,,,,,,,,,
3535171,44,2.47,2014-07-20,2015-12-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2037250,23,1.03,2014-03-06,2015-10-11,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2605975,52,2.73,2014-06-13,2015-12-17,89.0,9.0,9.0,10.0,9.0,9.0,9.0
4825472,15,2.15,2015-06-10,2015-12-02,89.0,9.0,9.0,10.0,10.0,9.0,9.0
5500398,24,2.59,2015-04-02,2015-09-01,94.0,10.0,10.0,9.0,9.0,9.0,10.0
587584,11,0.26,2012-07-20,2015-12-20,100.0,9.0,9.0,10.0,10.0,9.0,9.0
1220816,56,1.91,2013-08-10,2015-05-25,90.0,9.0,10.0,10.0,10.0,9.0,9.0
354453,0,,,,,,,,,,
9576550,0,,,,,,,,,,
3793790,39,2.3,2014-08-14,2015-12-24,97.0,10.0,10.0,10.0,10.0,9.0,10.0
9013210,3,1.25,2015-10-25,2015-11-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0
9863457,0,,,,,,,,,,
23356,6,0.1,2011-04-20,2015-06-21,83.0,8.0,9.0,10.0,9.0,7.0,8.0
6425537,11,1.56,2015-06-08,2015-08-05,88.0,10.0,8.0,10.0,10.0,9.0,9.0
7921453,0,,,,,,,,,,
8634897,6,2.09,2015-10-11,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3604931,2,0.24,2015-04-27,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6937492,14,2.46,2015-07-18,2015-12-30,91.0,10.0,10.0,10.0,10.0,10.0,10.0
1048798,106,3.23,2013-04-25,2015-12-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0
613020,105,2.51,2012-07-30,2015-08-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0
9109293,0,,,,,,,,,,
6215943,7,0.99,2015-06-07,2015-11-02,90.0,9.0,9.0,10.0,9.0,9.0,10.0
4069543,67,4.17,2014-09-10,2015-11-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3986788,6,1.06,2015-07-19,2015-12-13,90.0,9.0,10.0,9.0,9.0,10.0,10.0
3968416,31,1.89,2014-08-31,2015-08-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1806899,70,3.39,2014-04-25,2015-12-22,96.0,10.0,10.0,10.0,10.0,9.0,10.0
6168769,4,1.12,2015-09-20,2015-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8187592,2,0.6,2015-09-27,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1925661,23,1.18,2014-05-28,2015-11-29,96.0,10.0,10.0,10.0,10.0,9.0,9.0
4760968,64,4.91,2014-12-10,2015-11-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3953365,57,3.44,2014-08-26,2015-12-31,96.0,10.0,10.0,10.0,10.0,9.0,9.0
4909327,14,2.05,2015-06-14,2015-09-18,97.0,10.0,10.0,10.0,10.0,9.0,10.0
7828509,1,0.35,2015-10-11,2015-10-11,100.0,8.0,8.0,10.0,10.0,10.0,8.0
4903296,0,,,,,,,,,,
1323634,1,0.04,2014-01-14,2014-01-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0
571640,7,0.17,2012-07-24,2015-06-28,90.0,8.0,9.0,10.0,10.0,8.0,9.0
613151,4,0.1,2012-08-19,2013-12-04,87.0,8.0,7.0,6.0,6.0,7.0,7.0
278192,14,0.3,2012-03-20,2014-07-22,95.0,9.0,8.0,10.0,10.0,8.0,9.0
571651,4,0.16,2013-12-14,2014-03-01,86.0,9.0,8.0,10.0,10.0,8.0,8.0
7883181,4,0.96,2015-09-02,2015-10-16,90.0,10.0,9.0,10.0,10.0,9.0,9.0
7718139,4,0.79,2015-08-07,2015-08-23,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6572501,0,,,,,,,,,,
4668327,18,2.41,2015-05-26,2015-10-25,91.0,10.0,9.0,10.0,9.0,9.0,9.0
7636185,24,5.9,2015-09-05,2015-12-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0
6421243,14,2.03,2015-06-12,2015-12-01,86.0,9.0,10.0,10.0,10.0,9.0,8.0
5580773,8,1.07,2015-05-25,2015-11-29,91.0,9.0,9.0,10.0,10.0,10.0,10.0
8737284,3,1.18,2015-10-21,2015-10-27,93.0,9.0,8.0,10.0,10.0,9.0,10.0
958475,99,3.11,2013-05-26,2015-12-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0
8605841,2,1.05,2015-11-09,2015-12-08,70.0,10.0,10.0,10.0,10.0,10.0,10.0
7500728,14,2.71,2015-08-03,2015-10-31,94.0,10.0,10.0,10.0,10.0,9.0,9.0
606297,81,1.95,2012-08-10,2015-12-25,87.0,8.0,8.0,9.0,9.0,8.0,8.0
9094366,0,,,,,,,,,,
7096107,10,1.62,2015-07-04,2015-08-23,92.0,9.0,9.0,10.0,10.0,10.0,8.0
9496612,0,,,,,,,,,,
8785768,0,,,,,,,,,,
143580,238,4.31,2011-06-23,2015-10-06,94.0,10.0,9.0,10.0,10.0,9.0,9.0
611500,29,0.7,2012-08-14,2015-09-20,86.0,9.0,9.0,10.0,10.0,8.0,8.0
264829,41,0.83,2011-12-12,2015-03-19,89.0,8.0,8.0,9.0,10.0,8.0,9.0
1856851,45,1.79,2013-12-13,2015-11-23,95.0,9.0,10.0,10.0,10.0,9.0,9.0
1317919,0,,,,,,,,,,
392140,137,3.07,2012-05-06,2015-12-07,97.0,10.0,9.0,10.0,10.0,9.0,9.0
3139972,81,4.22,2014-06-08,2015-12-22,94.0,10.0,9.0,10.0,10.0,9.0,10.0
10020221,1,1.0,2016-01-02,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8759443,2,0.72,2015-10-14,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6317449,2,0.28,2015-06-03,2015-08-04,100.0,8.0,10.0,10.0,10.0,10.0,10.0
6416765,21,3.44,2015-07-06,2015-12-01,87.0,9.0,10.0,10.0,10.0,8.0,9.0
5056580,100,10.95,2015-04-06,2015-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6793490,26,4.53,2015-07-17,2015-11-28,95.0,10.0,10.0,10.0,10.0,9.0,10.0
2069917,18,1.64,2015-02-09,2015-12-10,91.0,10.0,10.0,10.0,10.0,9.0,9.0
3258585,59,3.12,2014-06-16,2015-10-24,97.0,10.0,10.0,10.0,10.0,9.0,9.0
815017,136,3.62,2012-12-03,2015-11-16,94.0,10.0,8.0,10.0,10.0,10.0,9.0
6610942,14,2.64,2015-07-30,2015-12-22,94.0,10.0,10.0,10.0,10.0,10.0,10.0
5365612,5,0.53,2015-03-29,2015-08-30,100.0,9.0,10.0,10.0,10.0,8.0,8.0
1556170,68,2.51,2013-10-14,2015-10-28,91.0,9.0,10.0,10.0,10.0,9.0,9.0
2486612,65,2.91,2014-03-07,2015-12-30,91.0,9.0,9.0,10.0,10.0,9.0,9.0
7748778,0,,,,,,,,,,
6872650,35,6.73,2015-08-02,2015-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7634011,24,4.8,2015-08-08,2015-12-29,82.0,9.0,8.0,9.0,9.0,9.0,9.0
1898511,34,1.32,2013-11-23,2014-10-13,95.0,9.0,10.0,9.0,10.0,9.0,9.0
8067053,3,0.75,2015-09-07,2015-09-15,80.0,8.0,6.0,8.0,10.0,9.0,9.0
1872885,5,0.38,2014-12-01,2015-12-13,100.0,9.0,9.0,10.0,9.0,9.0,9.0
6561379,15,2.26,2015-06-20,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0
265901,15,0.31,2012-02-06,2014-06-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0
392779,80,1.84,2012-06-07,2015-12-01,98.0,10.0,10.0,10.0,10.0,9.0,9.0
202174,14,0.33,2012-07-30,2015-10-02,96.0,10.0,10.0,10.0,10.0,9.0,9.0
7853358,11,2.92,2015-09-14,2015-12-08,98.0,10.0,10.0,10.0,10.0,9.0,10.0
2197168,79,3.35,2014-01-27,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4075152,0,,,,,,,,,,
5593399,7,0.76,2015-04-05,2015-09-22,91.0,10.0,9.0,10.0,10.0,9.0,9.0
366301,9,1.42,2015-06-29,2015-10-08,91.0,9.0,9.0,10.0,10.0,9.0,9.0
6644628,9,1.32,2015-06-15,2015-08-24,96.0,10.0,10.0,9.0,10.0,9.0,9.0
3593582,1,0.15,2015-06-20,2015-06-20,80.0,10.0,6.0,10.0,10.0,10.0,10.0
6716620,14,2.03,2015-06-12,2015-08-23,96.0,10.0,9.0,10.0,10.0,9.0,9.0
6796066,10,1.66,2015-07-08,2015-11-05,98.0,9.0,8.0,10.0,10.0,10.0,9.0
3977450,67,4.46,2014-10-11,2015-12-31,94.0,10.0,10.0,10.0,10.0,9.0,10.0
793629,109,2.95,2012-12-23,2015-11-25,95.0,10.0,10.0,10.0,10.0,9.0,10.0
9110410,0,,,,,,,,,,
5705161,93,9.72,2015-03-24,2015-12-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0
8596938,0,,,,,,,,,,
5364119,23,2.28,2015-03-09,2015-10-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6211882,13,1.67,2015-05-16,2015-11-21,97.0,10.0,10.0,10.0,10.0,10.0,9.0
4374326,46,3.14,2014-10-23,2015-12-31,95.0,10.0,9.0,10.0,10.0,9.0,9.0
7887651,3,0.75,2015-09-07,2015-12-10,100.0,9.0,10.0,10.0,10.0,9.0,9.0
9013441,3,3.0,2015-12-12,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7362757,52,9.63,2015-07-27,2015-12-30,97.0,10.0,10.0,10.0,10.0,9.0,10.0
9609152,0,,,,,,,,,,
4639040,12,1.02,2015-01-16,2015-11-29,98.0,10.0,9.0,10.0,10.0,10.0,10.0
2586350,68,3.57,2014-06-12,2015-11-29,94.0,10.0,10.0,10.0,10.0,8.0,9.0
6482409,39,5.52,2015-06-07,2015-12-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0
8089214,0,,,,,,,,,,
8409975,11,3.59,2015-10-05,2015-12-16,93.0,9.0,9.0,9.0,9.0,9.0,10.0
8409926,15,4.21,2015-09-20,2015-12-08,92.0,10.0,9.0,9.0,8.0,9.0,10.0
6107518,31,3.99,2015-05-17,2015-12-14,97.0,10.0,10.0,10.0,10.0,9.0,10.0
9797000,2,2.0,2015-12-12,2016-01-01,90.0,10.0,10.0,10.0,10.0,10.0,10.0
5242148,36,3.74,2015-03-22,2016-01-01,98.0,10.0,10.0,10.0,10.0,9.0,10.0
3372535,25,1.39,2014-07-16,2015-12-24,96.0,9.0,9.0,10.0,10.0,9.0,9.0
995443,17,0.54,2013-06-10,2015-11-01,96.0,10.0,9.0,10.0,10.0,9.0,9.0
3279728,9,0.52,2014-08-07,2015-09-06,89.0,10.0,9.0,10.0,10.0,9.0,9.0
8446766,3,0.88,2015-09-25,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9733841,0,,,,,,,,,,
5852034,54,7.01,2015-05-19,2015-12-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1851837,9,0.37,2013-12-30,2015-05-19,96.0,9.0,10.0,9.0,10.0,9.0,9.0
7324041,24,4.21,2015-07-18,2015-12-30,98.0,10.0,10.0,10.0,10.0,9.0,10.0
4105081,2,0.14,2014-10-18,2015-06-27,90.0,9.0,9.0,10.0,10.0,8.0,9.0
8474605,0,,,,,,,,,,
5682,297,4.21,2010-03-21,2015-12-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0
2737012,106,5.52,2014-06-08,2015-12-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0
8743202,4,1.6,2015-10-22,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1003890,72,2.2,2013-04-29,2015-11-29,93.0,10.0,10.0,10.0,10.0,9.0,9.0
8446120,0,,,,,,,,,,
8153673,3,0.78,2015-09-12,2015-11-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7936712,11,2.48,2015-08-25,2015-12-22,95.0,10.0,9.0,9.0,10.0,9.0,9.0
2642359,59,3.26,2014-07-11,2015-12-30,86.0,9.0,9.0,9.0,9.0,9.0,9.0
6528342,1,0.2,2015-08-11,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9820818,1,1.0,2015-12-20,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8754180,2,2.0,2015-12-24,2015-12-29,60.0,7.0,6.0,10.0,10.0,10.0,7.0
8904766,1,1.0,2015-12-11,2015-12-11,100.0,10.0,10.0,8.0,8.0,10.0,10.0
3186785,22,3.13,2015-06-08,2015-10-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0
1885801,0,,,,,,,,,,
8006745,3,2.57,2015-12-01,2015-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7013085,47,7.5,2015-07-01,2016-01-03,90.0,10.0,10.0,10.0,10.0,8.0,9.0
6546748,7,0.99,2015-06-07,2015-12-01,100.0,9.0,9.0,10.0,9.0,9.0,10.0
4526737,15,2.05,2015-05-31,2015-12-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3335,0,,,,,,,,,,
4735761,7,0.8,2015-04-19,2015-09-27,94.0,9.0,8.0,10.0,9.0,9.0,9.0
1672979,18,0.71,2013-12-10,2015-08-17,96.0,9.0,9.0,10.0,10.0,8.0,10.0
7388899,14,2.71,2015-08-03,2015-10-19,93.0,9.0,9.0,9.0,9.0,8.0,9.0
8052307,6,1.38,2015-08-28,2015-12-07,93.0,9.0,9.0,10.0,10.0,9.0,9.0
9068366,0,,,,,,,,,,
6117473,20,2.84,2015-06-08,2015-09-28,92.0,9.0,10.0,10.0,10.0,9.0,9.0
8541389,0,,,,,,,,,,
7745016,2,0.42,2015-08-16,2015-09-30,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6557297,21,2.85,2015-05-29,2015-10-04,94.0,10.0,9.0,10.0,9.0,9.0,10.0
1263470,6,1.27,2015-08-16,2015-12-02,77.0,8.0,8.0,9.0,8.0,7.0,8.0
7415378,1,0.23,2015-08-25,2015-08-25,100.0,10.0,10.0,10.0,10.0,6.0,10.0
8849596,0,,,,,,,,,,
7902382,16,3.5,2015-08-21,2015-12-22,95.0,10.0,10.0,10.0,10.0,9.0,10.0
4772997,16,2.14,2015-05-26,2015-10-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4708075,13,1.73,2015-05-25,2015-10-12,92.0,9.0,10.0,9.0,9.0,8.0,10.0
3859882,4,0.24,2014-09-01,2015-07-01,100.0,10.0,10.0,10.0,10.0,8.0,10.0
4711069,42,3.38,2014-12-28,2015-12-23,91.0,9.0,9.0,9.0,10.0,9.0,9.0
7713043,7,1.39,2015-08-07,2015-11-29,91.0,9.0,10.0,10.0,10.0,9.0,9.0
174636,32,0.6,2011-08-19,2015-08-26,95.0,9.0,9.0,10.0,10.0,9.0,9.0
8195348,3,0.8,2015-09-14,2015-11-29,100.0,9.0,10.0,10.0,10.0,10.0,10.0
7902068,16,3.48,2015-08-20,2015-10-26,90.0,9.0,9.0,9.0,10.0,8.0,10.0
4832481,12,1.43,2015-04-28,2015-09-05,95.0,10.0,9.0,10.0,10.0,9.0,10.0
7902268,12,2.77,2015-08-28,2015-12-01,98.0,10.0,10.0,9.0,10.0,9.0,10.0
4559222,14,1.12,2014-12-25,2015-10-12,92.0,9.0,9.0,9.0,10.0,10.0,10.0
7902330,23,5.15,2015-08-24,2015-12-16,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6249164,18,2.56,2015-06-08,2015-11-05,99.0,10.0,10.0,10.0,10.0,8.0,10.0
5192122,0,,,,,,,,,,
8901863,0,,,,,,,,,,
2027236,144,5.85,2013-12-28,2015-12-01,93.0,9.0,10.0,10.0,9.0,9.0,10.0
3673011,55,3.13,2014-07-27,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6577295,75,10.27,2015-05-31,2015-12-26,95.0,10.0,10.0,10.0,10.0,9.0,9.0
4384000,1,1.0,2015-12-29,2015-12-29,80.0,8.0,8.0,10.0,8.0,10.0,8.0
3147706,47,2.42,2014-06-02,2015-12-10,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1900698,81,3.18,2013-12-03,2015-11-02,91.0,9.0,9.0,10.0,10.0,9.0,9.0
4157572,67,4.77,2014-11-10,2015-12-16,98.0,10.0,10.0,10.0,10.0,9.0,10.0
8886847,0,,,,,,,,,,
3642289,73,4.21,2014-08-03,2015-12-18,97.0,10.0,10.0,10.0,10.0,9.0,10.0
3022564,127,6.65,2014-06-11,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2203983,29,1.25,2014-02-10,2015-12-06,94.0,9.0,10.0,10.0,10.0,9.0,9.0
215882,179,3.53,2011-11-05,2015-12-13,97.0,10.0,10.0,10.0,10.0,9.0,10.0
491958,151,3.55,2012-07-09,2016-01-01,96.0,10.0,10.0,10.0,10.0,9.0,10.0
190984,51,2.55,2014-05-14,2015-08-31,87.0,9.0,9.0,9.0,9.0,7.0,8.0
1599856,138,5.01,2013-10-01,2015-12-30,92.0,9.0,9.0,10.0,10.0,9.0,9.0
1223644,38,1.23,2013-06-20,2015-12-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0
3246706,18,0.95,2014-06-15,2015-12-23,93.0,10.0,10.0,10.0,9.0,9.0,10.0
1305009,22,0.74,2013-07-23,2015-12-01,98.0,10.0,10.0,10.0,10.0,9.0,9.0
8952253,2,1.58,2015-11-28,2015-12-27,100.0,10.0,10.0,10.0,10.0,8.0,10.0
4041868,7,0.64,2015-02-12,2015-08-31,71.0,7.0,7.0,9.0,10.0,6.0,7.0
8845310,0,,,,,,,,,,
7750477,1,1.0,2015-12-26,2015-12-26,100.0,10.0,10.0,8.0,8.0,10.0,10.0
7938941,0,,,,,,,,,,
2721575,77,3.83,2014-05-12,2015-12-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1738425,46,1.8,2013-11-28,2015-11-02,97.0,9.0,10.0,10.0,10.0,9.0,10.0
2471659,80,4.69,2014-08-11,2015-12-29,96.0,10.0,10.0,10.0,10.0,9.0,9.0
6078382,17,2.43,2015-06-09,2015-10-19,99.0,10.0,10.0,10.0,10.0,9.0,10.0
7585688,22,4.15,2015-07-30,2015-12-20,91.0,9.0,9.0,10.0,10.0,9.0,9.0
3120652,45,2.48,2014-07-10,2015-10-09,91.0,9.0,9.0,10.0,10.0,9.0,9.0
4922836,32,3.32,2015-03-22,2015-12-09,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1433440,14,0.61,2014-02-18,2015-11-03,88.0,10.0,10.0,9.0,9.0,9.0,9.0
2980762,22,1.24,2014-07-22,2015-09-01,92.0,9.0,9.0,10.0,10.0,8.0,9.0
1733747,41,1.61,2013-12-01,2015-10-21,97.0,9.0,10.0,10.0,10.0,9.0,10.0
1455269,88,3.01,2013-08-11,2015-11-02,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1457330,4,0.22,2014-07-08,2015-08-31,95.0,9.0,10.0,10.0,10.0,9.0,10.0
7420488,8,1.55,2015-08-03,2015-12-20,100.0,10.0,9.0,10.0,10.0,8.0,10.0
8902887,6,2.73,2015-10-31,2016-01-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0
5175464,16,1.42,2015-02-01,2015-11-16,86.0,9.0,9.0,10.0,10.0,9.0,9.0
7411863,40,7.74,2015-08-03,2016-01-02,92.0,9.0,10.0,10.0,9.0,9.0,9.0
2856806,3,0.15,2014-05-20,2014-10-12,93.0,10.0,7.0,10.0,10.0,9.0,9.0
693956,1,0.03,2012-11-28,2012-11-28,97.0,10.0,10.0,10.0,10.0,8.0,10.0
5682316,36,4.32,2015-04-30,2015-11-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0
8597800,3,0.97,2015-10-04,2015-12-06,100.0,9.0,10.0,10.0,10.0,9.0,10.0
4707171,53,4.37,2015-01-06,2015-12-29,92.0,10.0,9.0,10.0,10.0,10.0,10.0
9138392,0,,,,,,,,,,
7417852,11,2.26,2015-08-12,2015-11-18,96.0,10.0,10.0,10.0,10.0,9.0,9.0
9597947,0,,,,,,,,,,
7262142,27,6.28,2015-08-29,2015-12-27,99.0,9.0,10.0,10.0,10.0,9.0,10.0
7615170,2,0.71,2015-10-13,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
609610,15,0.36,2012-07-27,2015-09-29,95.0,10.0,10.0,10.0,10.0,8.0,10.0
8326413,9,2.65,2015-09-25,2015-12-20,96.0,10.0,10.0,10.0,10.0,9.0,10.0
4833820,0,,,,,,,,,,
7480196,7,1.35,2015-08-03,2015-11-09,94.0,9.0,10.0,9.0,9.0,9.0,9.0
8774504,4,3.24,2015-11-29,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8627921,13,4.53,2015-10-11,2015-12-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0
788146,24,0.64,2012-12-11,2014-10-25,97.0,10.0,10.0,10.0,10.0,9.0,10.0
9217446,4,2.14,2015-11-10,2015-12-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0
